Url,Start,Stop
http://35.198.69.85/tools.descartes.teastore.webui/login,1539706507345,1539706507447
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?logout=,1539706505888,1539706507456
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?username=user73&password=password,1539706506714,1539706507460
http://35.198.69.85/tools.descartes.teastore.webui/,1539706505622,1539706507466
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=4&number=30,1539706504924,1539706507522
http://35.198.69.85/tools.descartes.teastore.webui/product?id=433,1539706502620,1539706507525
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=105,1539706505463,1539706507542
http://35.198.69.85/tools.descartes.teastore.webui/category?page=4&category=5,1539706503601,1539706507546
http://35.198.69.85/tools.descartes.teastore.webui/,1539706507242,1539706507562
http://35.198.69.85/tools.descartes.teastore.webui/,1539706507457,1539706507588
http://35.198.69.85/tools.descartes.teastore.webui/product?id=77,1539706503706,1539706507603
http://35.198.69.85/tools.descartes.teastore.webui/category?page=2&category=5,1539706505374,1539706507611
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=4,1539706505005,1539706507677
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?logout=,1539706506846,1539706507679
http://35.198.69.85/tools.descartes.teastore.webui/product?id=432,1539706505993,1539706507679
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=432,1539706503719,1539706507693
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=5&number=30,1539706503253,1539706507695
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=2&number=30,1539706505204,1539706507695
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=5,1539706507243,1539706507696
http://35.198.69.85/tools.descartes.teastore.webui/product?id=114,1539706505210,1539706507706
http://35.198.69.85/tools.descartes.teastore.webui/product?id=86,1539706503342,1539706507725
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=114,1539706505461,1539706507736
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=5,1539706507042,1539706507741
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=42,1539706503624,1539706507746
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=445,1539706503232,1539706507803
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=505,1539706505530,1539706507820
http://35.198.69.85/tools.descartes.teastore.webui/category?page=4&category=5,1539706505917,1539706507829
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=14,1539706506158,1539706507849
http://35.198.69.85/tools.descartes.teastore.webui/product?id=414,1539706505784,1539706507884
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=303,1539706505305,1539706507889
http://35.198.69.85/tools.descartes.teastore.webui/category?page=4&category=5,1539706506552,1539706507923
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=137,1539706506259,1539706507923
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?logout=,1539706505909,1539706507926
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=17,1539706504177,1539706507947
http://35.198.69.85/tools.descartes.teastore.webui/product?id=81,1539706505063,1539706507964
http://35.198.69.85/tools.descartes.teastore.webui/,1539706507679,1539706507967
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=3&number=30,1539706504630,1539706507969
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=221,1539706503330,1539706507978
http://35.198.69.85/tools.descartes.teastore.webui/product?id=40,1539706505637,1539706507990
http://35.198.69.85/tools.descartes.teastore.webui/login,1539706507563,1539706508000
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=167,1539706505489,1539706508012
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=4,1539706505011,1539706508026
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=124,1539706506021,1539706508042
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=115,1539706503577,1539706508049
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=86,1539706506254,1539706508057
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=82,1539706505539,1539706508082
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=3,1539706507849,1539706508092
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=504,1539706503462,1539706508120
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?username=user89&password=password,1539706507316,1539706508144
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=115,1539706505063,1539706508147
http://35.198.69.85/tools.descartes.teastore.webui/category?page=4&category=5,1539706507742,1539706508167
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=3&number=30,1539706505841,1539706508169
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=4,1539706505777,1539706508186
http://35.198.69.85/tools.descartes.teastore.webui/login,1539706507466,1539706508216
http://35.198.69.85/tools.descartes.teastore.webui/login,1539706507588,1539706508227
http://35.198.69.85/tools.descartes.teastore.webui/category?page=4&category=5,1539706505069,1539706508246
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?logout=,1539706507421,1539706508262
http://35.198.69.85/tools.descartes.teastore.webui/product?id=100,1539706507020,1539706508312
http://35.198.69.85/tools.descartes.teastore.webui/profile,1539706508147,1539706508344
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=167,1539706505025,1539706508403
http://35.198.69.85/tools.descartes.teastore.webui/profile,1539706507239,1539706508407
http://35.198.69.85/tools.descartes.teastore.webui/,1539706508281,1539706508423
http://35.198.69.85/tools.descartes.teastore.webui/profile,1539706507542,1539706508433
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?username=user64&password=password,1539706507447,1539706508464
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=4,1539706507279,1539706508489
http://35.198.69.85/tools.descartes.teastore.webui/product?id=109,1539706504793,1539706508491
http://35.198.69.85/tools.descartes.teastore.webui/profile,1539706508120,1539706508491
http://35.198.69.85/tools.descartes.teastore.webui/,1539706507926,1539706508493
http://35.198.69.85/tools.descartes.teastore.webui/profile,1539706505950,1539706508495
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=3,1539706508092,1539706508541
http://35.198.69.85/tools.descartes.teastore.webui/product?id=429,1539706504262,1539706508634
http://35.198.69.85/tools.descartes.teastore.webui/category?page=2&category=5,1539706507697,1539706508634
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=382,1539706504789,1539706508634
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=3&number=30,1539706505512,1539706508635
http://35.198.69.85/tools.descartes.teastore.webui/category?page=3&category=6,1539706505610,1539706508635
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?username=user37&password=password,1539706508251,1539706508637
http://35.198.69.85/tools.descartes.teastore.webui/category?page=2&category=3,1539706506546,1539706508638
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=2,1539706507736,1539706508651
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=3,1539706505977,1539706508680
http://35.198.69.85/tools.descartes.teastore.webui/category?page=2&category=5,1539706506956,1539706508681
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=3&number=30,1539706507373,1539706508690
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=86,1539706504925,1539706508694
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=432,1539706505882,1539706508700
http://35.198.69.85/tools.descartes.teastore.webui/profile,1539706507821,1539706508708
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=2&number=30,1539706507281,1539706508788
http://35.198.69.85/tools.descartes.teastore.webui/profile,1539706507889,1539706508808
http://35.198.69.85/tools.descartes.teastore.webui/product?id=77,1539706506821,1539706508816
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=445,1539706504846,1539706508826
http://35.198.69.85/tools.descartes.teastore.webui/category?page=4&category=4,1539706506850,1539706508832
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=77,1539706507250,1539706508836
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=100,1539706508312,1539706508843
http://35.198.69.85/tools.descartes.teastore.webui/profile,1539706507803,1539706508889
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?username=user3&password=password,1539706505891,1539706508905
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=424,1539706504698,1539706508925
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?logout=,1539706508708,1539706508943
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=3&number=30,1539706504968,1539706508982
http://35.198.69.85/tools.descartes.teastore.webui/profile,1539706507030,1539706508983
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?logout=,1539706508491,1539706508985
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?logout=,1539706508407,1539706508996
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?logout=,1539706508344,1539706509016
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?logout=,1539706508433,1539706509021
http://35.198.69.85/tools.descartes.teastore.webui/,1539706508943,1539706509041
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=3&number=30,1539706505528,1539706509061
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?username=user62&password=password,1539706506662,1539706509075
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?logout=,1539706508889,1539706509080
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?username=user49&password=password,1539706505463,1539706509081
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=425,1539706505951,1539706509085
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?username=user89&password=password,1539706506722,1539706509089
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=504,1539706507546,1539706509100
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=3&number=30,1539706506793,1539706509115
http://35.198.69.85/tools.descartes.teastore.webui/product?id=7,1539706504279,1539706509125
http://35.198.69.85/tools.descartes.teastore.webui/,1539706508985,1539706509128
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?logout=,1539706507367,1539706509154
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=4&number=30,1539706508905,1539706509161
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=3,1539706508844,1539706509176
http://35.198.69.85/tools.descartes.teastore.webui/product?id=412,1539706507695,1539706509181
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=2&number=30,1539706507263,1539706509205
http://35.198.69.85/tools.descartes.teastore.webui/login,1539706507967,1539706509247
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=91,1539706508542,1539706509254
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?logout=,1539706508809,1539706509292
http://35.198.69.85/tools.descartes.teastore.webui/profile,1539706507069,1539706509308
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?logout=,1539706508983,1539706509332
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=385,1539706504866,1539706509379
http://35.198.69.85/tools.descartes.teastore.webui/,1539706509286,1539706509394
http://35.198.69.85/tools.descartes.teastore.webui/login,1539706509278,1539706509395
http://35.198.69.85/tools.descartes.teastore.webui/product?id=91,1539706508471,1539706509396
http://35.198.69.85/tools.descartes.teastore.webui/profile,1539706507693,1539706509454
http://35.198.69.85/tools.descartes.teastore.webui/,1539706509351,1539706509469
http://35.198.69.85/tools.descartes.teastore.webui/login,1539706508493,1539706509496
http://35.198.69.85/tools.descartes.teastore.webui/login,1539706508423,1539706509535
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=382,1539706505630,1539706509570
http://35.198.69.85/tools.descartes.teastore.webui/category?page=2&category=5,1539706507271,1539706509593
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=81,1539706507964,1539706509617
http://35.198.69.85/tools.descartes.teastore.webui/profile,1539706508012,1539706509629
http://35.198.69.85/tools.descartes.teastore.webui/category?page=3&category=5,1539706507047,1539706509640
http://35.198.69.85/tools.descartes.teastore.webui/,1539706509367,1539706509677
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=4,1539706508057,1539706509679
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=384,1539706506382,1539706509683
http://35.198.69.85/tools.descartes.teastore.webui/category?page=2&category=2,1539706508651,1539706509687
http://35.198.69.85/tools.descartes.teastore.webui/login,1539706509469,1539706509688
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?logout=,1539706508495,1539706509751
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=7,1539706505598,1539706509751
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=6,1539706508042,1539706509756
http://35.198.69.85/tools.descartes.teastore.webui/,1539706509240,1539706509756
http://35.198.69.85/tools.descartes.teastore.webui/login,1539706509677,1539706509766
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?username=user62&password=password,1539706509543,1539706509793
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?username=user50&password=password,1539706508239,1539706509805
http://35.198.69.85/tools.descartes.teastore.webui/product?id=73,1539706507522,1539706509817
http://35.198.69.85/tools.descartes.teastore.webui/login,1539706509307,1539706509829
http://35.198.69.85/tools.descartes.teastore.webui/,1539706509267,1539706509830
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?username=user12&password=password,1539706508000,1539706509837
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=5&number=30,1539706507460,1539706509858
http://35.198.69.85/tools.descartes.teastore.webui/profile,1539706507923,1539706509862
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=221,1539706505052,1539706509863
http://35.198.69.85/tools.descartes.teastore.webui/,1539706509751,1539706509872
http://35.198.69.85/tools.descartes.teastore.webui/product?id=12,1539706508672,1539706509880
http://35.198.69.85/tools.descartes.teastore.webui/,1539706509272,1539706509881
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?logout=,1539706509629,1539706509939
http://35.198.69.85/tools.descartes.teastore.webui/profile,1539706507978,1539706509942
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=433,1539706507439,1539706509946
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=3&number=30,1539706508464,1539706509982
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?username=user27&password=password,1539706509549,1539706509991
http://35.198.69.85/tools.descartes.teastore.webui/login,1539706509756,1539706509994
http://35.198.69.85/tools.descartes.teastore.webui/,1539706509427,1539706510006
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?username=user50&password=password,1539706509766,1539706510011
http://35.198.69.85/tools.descartes.teastore.webui/login,1539706509506,1539706510046
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=77,1539706507603,1539706510066
http://35.198.69.85/tools.descartes.teastore.webui/category?page=2&category=3,1539706509227,1539706510087
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=40,1539706507990,1539706510111
http://35.198.69.85/tools.descartes.teastore.webui/profile,1539706509513,1539706510111
http://35.198.69.85/tools.descartes.teastore.webui/category?page=4&category=4,1539706507677,1539706510136
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=2,1539706509617,1539706510191
http://35.198.69.85/tools.descartes.teastore.webui/profile,1539706508403,1539706510191
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=366,1539706505570,1539706510228
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=3&number=30,1539706507385,1539706510239
http://35.198.69.85/tools.descartes.teastore.webui/category?page=4&category=4,1539706508489,1539706510246
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=3,1539706507746,1539706510250
http://35.198.69.85/tools.descartes.teastore.webui/profile,1539706508463,1539706510265
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=504,1539706508167,1539706510276
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=6&number=30,1539706508637,1539706510290
http://35.198.69.85/tools.descartes.teastore.webui/profile,1539706508827,1539706510292
http://35.198.69.85/tools.descartes.teastore.webui/category?page=2&category=3,1539706508680,1539706510301
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=4&number=30,1539706509437,1539706510309
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?username=user3&password=password,1539706509688,1539706510313
http://35.198.69.85/tools.descartes.teastore.webui/profile,1539706508049,1539706510329
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?logout=,1539706509388,1539706510355
http://35.198.69.85/tools.descartes.teastore.webui/login,1539706510268,1539706510371
http://35.198.69.85/tools.descartes.teastore.webui/profile,1539706509340,1539706510376
http://35.198.69.85/tools.descartes.teastore.webui/category?page=2&category=4,1539706508265,1539706510428
http://35.198.69.85/tools.descartes.teastore.webui/login,1539706510295,1539706510437
http://35.198.69.85/tools.descartes.teastore.webui/category?page=4&category=4,1539706508027,1539706510449
http://35.198.69.85/tools.descartes.teastore.webui/product?id=84,1539706509563,1539706510464
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=2,1539706508837,1539706510465
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?username=user64&password=password,1539706509381,1539706510480
http://35.198.69.85/tools.descartes.teastore.webui/,1539706510350,1539706510482
http://35.198.69.85/tools.descartes.teastore.webui/login,1539706510412,1539706510488
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?username=user6&password=password,1539706510302,1539706510530
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=5,1539706508700,1539706510558
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?logout=,1539706509480,1539706510559
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=412,1539706509334,1539706510571
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=181,1539706507333,1539706510574
http://35.198.69.85/tools.descartes.teastore.webui/product?id=14,1539706508983,1539706510582
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?logout=,1539706510379,1539706510584
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?username=user50&password=password,1539706510436,1539706510586
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=2,1539706508068,1539706510626
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?logout=,1539706510364,1539706510639
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=5&number=30,1539706508144,1539706510665
http://35.198.69.85/tools.descartes.teastore.webui/category?page=4&category=6,1539706509756,1539706510679
http://35.198.69.85/tools.descartes.teastore.webui/category?page=2&category=5,1539706507403,1539706510687
http://35.198.69.85/tools.descartes.teastore.webui/profile,1539706507259,1539706510719
http://35.198.69.85/tools.descartes.teastore.webui/product?id=124,1539706507043,1539706510724
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=114,1539706507706,1539706510726
http://35.198.69.85/tools.descartes.teastore.webui/product?id=40,1539706507695,1539706510737
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=3,1539706508082,1539706510771
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?logout=,1539706510431,1539706510795
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=17,1539706505989,1539706510810
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=3,1539706507947,1539706510836
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=167,1539706506018,1539706510847
http://35.198.69.85/tools.descartes.teastore.webui/,1539706510593,1539706510873
http://35.198.69.85/tools.descartes.teastore.webui/login,1539706510559,1539706510882
http://35.198.69.85/tools.descartes.teastore.webui/product?id=77,1539706506809,1539706510892
http://35.198.69.85/tools.descartes.teastore.webui/,1539706510710,1539706510893
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=395,1539706506895,1539706510896
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=414,1539706507364,1539706510914
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=504,1539706507923,1539706510920
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=73,1539706510247,1539706510927
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?username=user73&password=password,1539706509570,1539706510928
http://35.198.69.85/tools.descartes.teastore.webui/profile,1539706508634,1539706510932
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?logout=,1539706510587,1539706510937
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?username=user6&password=password,1539706510257,1539706510938
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=5&number=30,1539706509256,1539706510946
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=5,1539706510237,1539706510981
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=414,1539706507885,1539706510985
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=203,1539706509688,1539706510985
http://35.198.69.85/tools.descartes.teastore.webui/category?page=3&category=2,1539706510462,1539706511006
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=91,1539706509417,1539706511029
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?logout=,1539706510471,1539706511044
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?logout=,1539706510652,1539706511068
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=5,1539706508926,1539706511110
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=4&number=30,1539706510417,1539706511111
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=5,1539706509325,1539706511111
http://35.198.69.85/tools.descartes.teastore.webui/profile,1539706509580,1539706511125
http://35.198.69.85/tools.descartes.teastore.webui/profile,1539706509486,1539706511168
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=505,1539706507830,1539706511172
http://35.198.69.85/tools.descartes.teastore.webui/product?id=21,1539706508170,1539706511193
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=366,1539706506942,1539706511202
http://35.198.69.85/tools.descartes.teastore.webui/,1539706511268,1539706511326
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=445,1539706507611,1539706511330
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=77,1539706508817,1539706511346
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=382,1539706506713,1539706511352
http://35.198.69.85/tools.descartes.teastore.webui/product?id=40,1539706508789,1539706511397
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=445,1539706506991,1539706511431
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=285,1539706507225,1539706511441
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=4,1539706509751,1539706511442
http://35.198.69.85/tools.descartes.teastore.webui/profile,1539706509683,1539706511473
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=5&number=30,1539706510307,1539706511476
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?logout=,1539706510579,1539706511491
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?username=user27&password=password,1539706510608,1539706511509
http://35.198.69.85/tools.descartes.teastore.webui/category?page=3&category=4,1539706509679,1539706511553
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=445,1539706508635,1539706511556
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=396,1539706509534,1539706511629
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=7,1539706508128,1539706511702
http://35.198.69.85/tools.descartes.teastore.webui/,1539706511658,1539706511751
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=433,1539706507526,1539706511769
http://35.198.69.85/tools.descartes.teastore.webui/category?page=4&category=3,1539706510719,1539706511792
http://35.198.69.85/tools.descartes.teastore.webui/login,1539706510682,1539706511808
http://35.198.69.85/tools.descartes.teastore.webui/,1539706511297,1539706511814
http://35.198.69.85/tools.descartes.teastore.webui/product?id=51,1539706508691,1539706511858
http://35.198.69.85/tools.descartes.teastore.webui/,1539706511677,1539706511886
http://35.198.69.85/tools.descartes.teastore.webui/product?id=21,1539706509411,1539706511919
http://35.198.69.85/tools.descartes.teastore.webui/login,1539706511339,1539706511923
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?logout=,1539706511502,1539706511927
http://35.198.69.85/tools.descartes.teastore.webui/,1539706511700,1539706511930
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?username=user5&password=password,1539706510689,1539706511937
http://35.198.69.85/tools.descartes.teastore.webui/product?id=21,1539706507970,1539706511941
http://35.198.69.85/tools.descartes.teastore.webui/login,1539706511553,1539706511968
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?logout=,1539706511375,1539706512020
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=375,1539706508832,1539706512031
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?logout=,1539706511481,1539706512051
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=5&number=30,1539706509524,1539706512084
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?username=user49&password=password,1539706510530,1539706512103
http://35.198.69.85/tools.descartes.teastore.webui/profile,1539706510550,1539706512103
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=429,1539706508634,1539706512115
http://35.198.69.85/tools.descartes.teastore.webui/profile,1539706510600,1539706512124
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=445,1539706508681,1539706512143
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=2&number=30,1539706510288,1539706512170
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=432,1539706507679,1539706512180
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=414,1539706508682,1539706512194
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=2,1539706510501,1539706512194
http://35.198.69.85/tools.descartes.teastore.webui/category?page=2&category=2,1539706511614,1539706512202
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=4&number=30,1539706511620,1539706512240
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=4&number=30,1539706510480,1539706512246
http://35.198.69.85/tools.descartes.teastore.webui/category?page=4&category=5,1539706511453,1539706512259
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=2&number=30,1539706511631,1539706512260
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=239,1539706510327,1539706512272
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=5,1539706511388,1539706512306
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=2,1539706511304,1539706512306
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=7,1539706510397,1539706512315
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?username=user12&password=password,1539706511671,1539706512316
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=86,1539706507725,1539706512334
http://35.198.69.85/tools.descartes.teastore.webui/,1539706511564,1539706512357
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?logout=,1539706511309,1539706512373
http://35.198.69.85/tools.descartes.teastore.webui/cartAction?addToCart=&productid=14,1539706511240,1539706512387
http://35.198.69.85/tools.descartes.teastore.webui/loginAction?username=user49&password=password,1539706512314,1539706512430
http://35.198.69.85/tools.descartes.teastore.webui/category?page=1&category=4,1539706511536,1539706512488
